 X   X   X  O  O   O     ;(1, 5);(2, 2);(2, 3);(2, 4);(3, 1);(3, 2);(3, 4);(3, 5);(4, 2);(4, 3);(4, 4);(5, 1);(5, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
X  O  XX  O       O      ;(1, 2);(1, 3);(1, 5);(2, 1);(2, 4);(3, 3);(3, 4);(3, 5);(4, 1);(4, 2);(4, 3);(4, 5);(5, 1);(5, 3);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
  O         XO     X  X O;(4, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
X       XOX O   O        ;(2, 1);(4, 1);(5, 1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
  X   O  O   O X     X   ;(1, 1);(1, 2);(1, 4);(1, 5);(2, 1);(2, 3);(2, 4);(3, 1);(3, 2);(3, 3);(3, 5);(4, 2);(4, 3);(4, 4);(4, 5);(5, 1);(5, 3);(5, 4);(5, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    O  X        OX  O   X;(3, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    O O XO        X     X;(3, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
   O   X X   X        OO ;(5, 2);(5, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
   O       X      X  OO X;(3, 3);(5, 1);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
 O        X  O     X   XO;(1, 1);(1, 3);(1, 4);(1, 5);(2, 1);(2, 2);(2, 3);(2, 4);(2, 5);(3, 2);(3, 3);(3, 5);(4, 1);(4, 2);(4, 3);(4, 4);(5, 1);(5, 2);(5, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
   O         XX   OX O   ;(1, 2);(1, 3);(1, 5);(2, 3);(3, 2);(3, 3);(4, 2);(4, 3);(5, 1);(5, 3);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
 O OXX             X    O;(1, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
OO       O     X   X    X;(1, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
X   X           O X O O  ;(3, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    OO   XX    O      X  ;(1, 3);(2, 3);(3, 2);(4, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    XO    O   O      X X ;(1, 1);(4, 1);(5, 1);(5, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    O X      X  O  XO    ;(3, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
 X      O  X  XO        O;(1, 1);(1, 3);(1, 4);(1, 5);(2, 1);(2, 2);(2, 3);(2, 5);(3, 1);(3, 3);(3, 4);(4, 2);(4, 3);(4, 4);(4, 5);(5, 1);(5, 2);(5, 3);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
        O  XO    O  X  X ;(5, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
        O XX O    O    X ;(4, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    O   X O       X X  O ;(1, 1);(1, 2);(1, 3);(1, 4);(2, 1);(2, 2);(2, 3);(2, 5);(3, 2);(3, 3);(3, 4);(3, 5);(4, 1);(4, 2);(4, 3);(4, 5);(5, 2);(5, 3);(5, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
   X    XO   O X     O   ;(3, 2);(4, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
 O    O XOX        X     ;(1, 1);(1, 3);(1, 4);(1, 5);(2, 1);(2, 3);(3, 2);(3, 3);(3, 4);(3, 5);(4, 1);(4, 2);(4, 3);(4, 4);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
     O  OO X       X    X;(1, 1);(1, 3);(1, 4);(1, 5);(2, 3);(3, 1);(3, 3);(3, 4);(3, 5);(4, 1);(4, 2);(4, 3);(4, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
   X O       O    X  X O ;(1, 1);(1, 2);(2, 2);(2, 3);(3, 1);(3, 2);(3, 3);(4, 1);(4, 3);(4, 5);(5, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    X     OO O X       X ;(3, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
OX     O  XX      O      ;(2, 2);(2, 4);(2, 5);(3, 3);(3, 4);(3, 5);(4, 2);(4, 3);(4, 5);(5, 3);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
 O X   X O        O     X;(1, 1);(1, 3);(1, 5);(2, 1);(2, 2);(2, 4);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 1);(4, 2);(4, 3);(4, 5);(5, 1);(5, 2);(5, 3);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
      X      OXO      OX ;(2, 1);(2, 3);(2, 4);(2, 5);(3, 1);(3, 2);(3, 3);(4, 2);(4, 3);(5, 1);(5, 2);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
  XO     O     X     XO  ;(1, 5);(2, 3);(2, 4);(3, 2);(3, 4);(3, 5);(4, 3);(4, 4);(4, 5);(5, 4);(5, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
 X X     O O          X O;(3, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
O       O     O X   X   X;(1, 2);(1, 3);(3, 3);(3, 4);(4, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
                 OXO  OXX;(3, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
X O    O   X      X O    ;(3, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
  O X  XO         X O    ;(1, 1);(1, 2);(1, 4);(2, 2);(2, 5);(3, 1);(3, 3);(3, 4);(3, 5);(4, 1);(4, 2);(5, 2);(5, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
     X X   OO  O X       ;(2, 2);(2, 4);(3, 1);(3, 4);(3, 5);(4, 2);(5, 1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
   O   XO         OX   X ;(3, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
      O    XX  O  O X    ;(2, 1);(2, 3);(2, 4);(3, 1);(3, 4);(3, 5);(4, 2);(4, 3);(4, 5);(5, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
X  X     X  O   O       O;(1, 2);(1, 3);(1, 5);(2, 2);(2, 4);(4, 3);(4, 4);(5, 1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
   OO       X O     X   X;(1, 2);(1, 3);(2, 4);(2, 5);(4, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
   OX       O   X      OX;(1, 1);(1, 2);(1, 3);(2, 2);(2, 3);(2, 4);(3, 2);(3, 4);(3, 5);(4, 3);(4, 4);(5, 2);(5, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
X   X  O          O    OX;(2, 4);(3, 4);(4, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
  O  X   X    O X      O ;(1, 1);(1, 2);(1, 4);(1, 5);(2, 2);(2, 3);(2, 4);(3, 1);(3, 2);(3, 3);(3, 4);(4, 3);(4, 4);(4, 5);(5, 2);(5, 3);(5, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
      OO O XX   X        ;(2, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
  O     X  XOX   O       ;(2, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
 O X             X OO  X ;(3, 2);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
      O O O       X  XX  ;(1, 3);(2, 1);(2, 3);(2, 5);(3, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
 O  X XO     X       O   ;(1, 3);(1, 4);(3, 2);(3, 3);(4, 2);(5, 1);(5, 3);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
     OX   O   X  O    X  ;(1, 1);(3, 2);(3, 3);(4, 1);(4, 2);(4, 4);(5, 1);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    O   XOO       X   X  ;(3, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
  O X X    O         O  X;(3, 3);(4, 2);(4, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
 OO   XO        X     X  ;(1, 1);(1, 4);(1, 5);(3, 2);(3, 3);(3, 4);(4, 3);(4, 5);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    X          XX O   O O;(3, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    X    XOX O    O      ;(1, 4);(2, 3);(2, 4);(3, 5);(4, 3);(4, 5);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
  OX      XO    O  X     ;(1, 2);(2, 2);(5, 2);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
 X    O   X     X   O   O;(2, 3);(3, 3);(3, 5);(4, 5);(5, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
            OX  O X X O  ;(2, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
      OOXX  X      O     ;(1, 2);(2, 1);(3, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
  O O     X XO      X    ;(1, 2);(1, 4);(2, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
O  X           O X    O X;(1, 2);(1, 3);(2, 1);(3, 1);(3, 2);(3, 3);(4, 2);(4, 4);(5, 1);(5, 2);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
  OXX        O   X   O   ;(1, 1);(1, 2);(2, 2);(2, 3);(2, 4);(3, 1);(3, 2);(3, 3);(3, 5);(4, 4);(5, 1);(5, 3);(5, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
     X    O   O X   X O  ;(1, 3);(2, 4);(3, 3);(4, 4);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    O X O    O         XX;(1, 3);(1, 4);(3, 2);(3, 3);(3, 5);(4, 2);(4, 3);(4, 4);(5, 2);(5, 3);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
    X    O     XO     X O;(2, 2);(2, 3);(2, 4);(3, 2);(3, 3);(3, 4);(3, 5);(4, 3);(4, 4);(4, 5);(5, 2);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1);(-1, -1)
